User,text,time
kumada,"2017/01/12作業報告
・プログラムの作成
　仮ＵＩを作成しました。
　1.真ん中の入力フォームに単語を入力
    2.検索エンジンのボタンを選択
　3.下のテキストボックスに検索結果を表示

AJaxで送受信しています
出力結果はサーバー側から受信したJSONデータから必要そうなものだけを整形して表示させてます。

質問文送信（仮）は検索エンジンの切り替えを自動でやるためのボタンです。切り替えは未実装なので機能していないです。",1484210723.000002,2017-01-12 17:45:23.000002
shimizu,"2017/1/11 作業報告
・UIの作成
　・昨日の続きです。入力データのPHPへの受け渡しがうまくいってないのか、まだ完成していません",1484138015.000002,2017-01-11 21:33:35.000002
shimizu,"2017/1/10 作業報告
・UIの作成
　・ブラウザ上で単語予測機能を行うプログラムの作成
　　・まだ、データベース上から取り出した料理単語を出力部分に表示させられていませんが、そんなにかからず完成させられると思います",1484052036.000004,2017-01-10 21:40:36.000004
otaki,"2017/1/10　作業報告
・卒論の第1章はじめにの書き出し
・学習画像の収集
→ボウルの画像を300枚程度とフライパンを100枚程度
・明日の3年セミナーの準備
・Caffeの学習実行時のエラー対処",1484048803.000003,2017-01-10 20:46:43.000003
tsukiji,"2017/1/10 作業報告
金曜にコメントを頂いた部分の卒論の修正
・コンテンツ検索で得られる分とキーパーソン検索で得られる分でトレードオフになっているのでないか
→文を修正してコンテンツ検索で得られる情報の他にキーパーソン検索で得られるという文面に修正
・前書きの本研究についてキーパーソン検索と結びつくなら説明を加える
→本研究の手法をもとにしてキーパーソン検索を行うことで人物の発見を目指す内容を追加しました
・3章の提案方式でキーパーソン検索が提案になっている
→その部分について，図と提案方式の特徴の部分を少し修正しました。
・TFIDFの部分を特徴抽出の部分に移動，項の修正
→移動しました，項の部分を箇条書きに修正しました。
・実験で何を評価すれば検証ができるか
→卒論の文面でないですがけんきょうするために評価する方法を書きました

まだの部分
・ジャンルを推定したうえでの評価は提案手法ではやっているのか
・TFIDFの部分をスリムにする",1484041490.000002,2017-01-10 18:44:50.000002
tsukiji,わかりました,1483699694.000005,2017-01-06 19:48:14.000005
takano,<@U0JAEV08K>: 付録のページ番号も要確認,1483699527.000004,2017-01-06 19:45:27.000004
tsukiji,確認できました、ありがとうございます,1483699480.000003,2017-01-06 19:44:40.000003
takano,1227のフォルダに移動しました,1483699289.000002,2017-01-06 19:41:29.000002
tsukiji,<@U0JACJLRJ> 先生の卒論のコメントが見つけられないのですが、どこにあるのでしょうか？,1483696501.000006,2017-01-06 18:55:01.000006
tsukiji,なおせそうなら今やっておきます,1483695936.000005,2017-01-06 18:45:36.000005
tsukiji,分かりました,1483695922.000004,2017-01-06 18:45:22.000004
takano,<@U0JAEV08K>: 卒論コメントをしたのでそちらも確認しておいてください。,1483695901.000003,2017-01-06 18:45:01.000003
tsukiji,"2017/1/6 作業報告
卒論にTF-IDFを用いた人物推薦を行う研究を追加しました。
とりあえず自身で追加部分の卒研をonedriveに上げておきます
先生のコメントを頂いたものを発見次第それも反映します",1483695808.000002,2017-01-06 18:43:28.000002
kumada,これからアルバイトなので返信が22時過ぎになります。すみません,1483163403.000007,2016-12-31 14:50:03.000007
kumada,"<@U0JACJLRJ>: main.htmlから送られた単語をnew_ela.phpで受け取り検索を行っています。
Githubのプログラムではdescriptionに検索クエリを直接かいています（未更新でした）。
Ajaxの部分もコメントアウトされていました修正します。
elasticsearch-PHPで書かれています。
<https://github.com/KMKumada/1321155-kumada-sotuken/blob/master/new_ela.php>",1483163269.000005,2016-12-31 14:47:49.000005
kumada,"<@U0JACJLRJ> 　
<http://localhost:9200/dicoms/dicoms/_search> 
上記サイトのURLではdicomsがインデックス名、続くdicomsがタイプ名で_searchはそれ以下のドキュメントを
検索しています。自分がソースコードに記述したURLはElasticsearchに接続できるかを確認するコマンドです。
アクセス禁止を回避する方法がわからなかったです。

PHPcurlの場合、検索に必要なクエリをURLにJSONで記述する必要があったのでこれがわからず断念
PHP側からなのでアクセスはできました。",1483162765.000002,2016-12-31 14:39:25.000002
takano,<@U0JAJP59N> <http://localhost:9200だとアクセス禁止と言われています。curlでもこのurlを指定していますか。>,1483145075.000005,2016-12-31 09:44:35.000005
takano,<@U0JAJP59N> 上記サイトだと、URLがもっと長いけど。 ,1483144982.000002,2016-12-31 09:43:02.000002
kumada,"2016/12/30　作業報告
・プログラムの作成＆導入
　成功
　　入力フォームから単語をAJAX送信してElasticSearchで検索（PHP側）、結果(JSON形式)を
       入力フォームのあるUI上にalertで表示することができました。
　　PHP側ではElasticSearch-PHPを使ってコードを記述しています。
　失敗
　　JavaScriptで直接URLにクエリを埋め込む方法については参考にしたサイトのコードが理解できず
　　断念しましたが検索結果をHTML形式に変換しているところは参考にする予定です。
　　<http://stackoverflow.com/questions/13144794/ajax-call-with-elasticsearch-search>

・追記
　　作成段階のプログラムをGitHubにpushしました。
　　説明書きが足りないところなどReadmeに明日修正します",1483101105.000006,2016-12-30 21:31:45.000006
kumada,"<@U0JACJLRJ>
.htmlからAjaxでGETメソッドを使って直接インデックスを取得しようと試みましたが
エラーが出ています。

XMLHttpRequest cannot load <http://localhost:9200/>.
 No 'Access-Control-Allow-Origin' header is present on the requested resource.
 Origin '<http://localhost>' is therefore not allowed access.

ソースコードは下記のとおりです。(.html)

  $(function(){
          $('#elasticsearch').click(function(){//ボタンをクリックしたとき
              $.ajax({
                type: ""GET"",
                url: ""<http://localhost:9200>"",
                crossDomain: true,
                dataType:'json',
                success:
                  function(res){
                    alert(res);
                  }
              });
          });
        });",1483083677.000004,2016-12-30 16:41:17.000004
kumada,"<@U0JACJLRJ> 
JavascriptでURL送信して結果を入力フォームで受け取れるようにしてみます",1483080428.000002,2016-12-30 15:47:08.000002
takano,<@U0JAJP59N> chatの方を読んでませんでした。curlでできるなら、javascriptからurlを送信して結果を取得できるように思います。,1483063629.000002,2016-12-30 11:07:09.000002
takano,<@U0JAJP59N> 参考にしているWebサイトのURLも教えてもらえますか。,1483060479.000004,2016-12-30 10:14:39.000004
takano,<@U0JAJP59N> Solrのように、URLにクエリをつけて、Elasticsearchに問い合わせると、jsonかxmlで答えが返ってくるのではないかと思うけど。,1483060464.000003,2016-12-30 10:14:24.000003
takano,<@U0JAJP59N> どんなエラーメッセージ？,1483060388.000002,2016-12-30 10:13:08.000002
kumada,"2016/12/29作業報告
・プログラムの修正
　エラーの一部を修正しました。",1483021147.000002,2016-12-29 23:19:07.000002
kumada,"2016/12/28作業報告
・プログラムの作成
　PHPでelasticsearch起動・インデックスの検索を行うプログラムの作成
　検索できているのですがエラーも表示されているので修正中です。
　PHPからcurl_init()等を使ってGETメソッドでインデックスの中身を取得するところまでできています。
　Githubにあげるため設定中です。",1482918721.000002,2016-12-28 18:52:01.000002
takahashim,"2016/12/21
セミナーと進捗報告
今後の日程
□年内に行うこと
１、環境を作成したパソコンにLANを接続し、グローバルにアクセスできるようにする．
２、チェックリストの実験が出来るように細かい変更を行う．
３、チェックリストの実験を開始する．
□休み中に行うこと
書類作成サポートシステムの調整
□休み後に行うこと
書類作成サポートシステムの実験

調整内容
①ログイン画面を分ける
②チェックリストの上部は2つに並べて見せる
③チェックした際に背景に色を付ける
④チェック済みのものはフォーム上でもチェック済みにしておく
⑤チェックが完了した画面で、どの項目にチェックを入れたか分かるようにする。
⑥チェックボックスを大きくし、チェックしやすくする．",1482317552.000005,2016-12-21 19:52:32.000005
takahashim,"昨夜の作業報告
LinuxのPCの環境設定
前に話していたMySQLのアップデートによるInsert、Updateが出来なかった問題ですが、解決いたしました。
解決方法は<http://sawara.me/mysql/1239/を参照しました。>
先日も報告しましたが、Mysql5.6からデータ挿入のルールが厳格化したみたいです。そのルールをオフにすることで、今回は解決させてしまいました。Mysqlの作成者は先のルールに乗っ取りでデータ保存したほうが良いと考えてるみたいです。なので、本来であれば、このルールをオンにした状態でシステムを作成させるのが良好だと思います。",1482316491.000002,2016-12-21 19:34:51.000002
terada,"2016/12/19　作業報告
・ネガポジ単語リストを各30件ほどphpMyAdminに作成
・取得したデータをCookieとして保存するように変更
・ぐるなび検索APIの検索機能に不具合があったので改善
・各文字列をカウントするプログラムの作成
　⇒DB接続と単語を検索する機能がうまくいかず製作途中
　　扱うプログラムが多くなってきて混乱しているので整理が必要",1482157738.000017,2016-12-19 23:28:58.000017
shimizu,"2016/12/19 作業報告
・レシピをデータベース内に文章毎に格納するプログラムの作成
・卒論の追記
　・例文提示機能について追記
　・システム概要図の修正",1482151215.000016,2016-12-19 21:40:15.000016
otaki,"2016/12/19　作業報告
・学習画像の精査
・学習モデルの作り直し
・判定結果の整合性の確認
・判定結果のカウント
→ここで判定結果をカウントしたいがうまく行かず停止中
→if文がうまく行ってない模様",1482149274.000015,2016-12-19 21:07:54.000015
matsumoto,"2016/12/19 作業報告
•音を生成するアプリの作成
•卒論の加筆
今後は音を生成するアプリの動作が上手くいかなかったのでその辺りを調整したいと思います。",1482147477.00001,2016-12-19 20:37:57.000010
takahashim,"作業報告　2016/12/19
Linuxパソコンの環境作成
・phpプログラムをウェブブラウザで開くと、ソースコードで表示されてしまう問題を解消、
・phpmyadminからデータベースのインポート。
・MySQLのアップデートによる、INSERTできない問題を解消中
MySQLのバージョンアップしてから、テーブルの設定で、初期値を設定が必要になりました。Insertして、開いているカラムがあった場合、そのカラムの初期値を設定しなければ、そのInsert文ごとなかったことにされます。",1482147220.000006,2016-12-19 20:33:40.000006
kumada,"2016/12/19 作業報告
・卒論の記述
　　【はじめに】【参考文献】【提案システム】【実装】【謝辞】
　　更新部分は黄色のハイライトにしてあります。
　　OneDriveにアップロード　＞　12.19
・プログラムの作成
　Elasticsearchスキーマレスの調査
　　JSON形式のデータをマッピング（テーブルの定義）なしでインデックス（DB）に登録すると自動でタイプ型が割り振られます。
　　検索クエリに検索対象のデータタイプ型を指定する必要があるので自動で割り振られると上手く検索できない可能性があります。  
　　日本語のスキーマレス環境については以下のサイトを参考にしています。
　　<https://medium.com/hello-elasticsearch/elasticsearch-a52fd3ac783e#.ibcn6co9g>　
　Elasticsearch基本操作の確認
　　インデックスの登録   削除   更新
        ドキュメントにJSON形式のデータを登録
　　日本語検索
　　簡単なマッピング",1482146775.000004,2016-12-19 20:26:15.000004
tsukiji,"2016/12/19 作業報告
先ほど先生が見立ててくれた英語の論文と自分で探した英語の論文をいくつかまとめました
google翻訳を駆使して要項の部分からその研究のやりたいことだけをまとめました
--英語論文--
・Learning to Rank Personalized Search Results in Professional Networks
検索者の意図(雇用してもらえる、雇ってほしい)などを反映した検索結果をえるシステム
どこから：おそらく検索者の検索結果から類似性をもとに推薦(重み付けを用いたもの)している

・Predicting personality traits related to consumer behavior using SNS analysis
本稿では、消費者の購入の相関を予測するための4性格の行動特性をもとにした方法を提案する。
提案手法は、自動的にソーシャル・ネットワーキング・サービスのユーザーの行動を分析することにより、
各ユーザーのユーザー人格特性の予測モデルを構築します。
収集したFacebookのデータの分析からの実験結果は、以前の研究で提案された方法よりも高い精度でユーザーの性格を予測できることを示している。

・FINDING NEWS-TOPIC ORIENTED INFLUENTIAL TWITTER USERS BASED ON TOPIC RELATED HASHTAG COMMUNITY DETECTION
本稿では、特徴的な共起語検出に基づいて、ハッシュタグによって定義されたニュース・トピックに関連したユーザーコミュニティを検出するための新しいアプローチを提案します。ユーザーのリツイートと言及活動に基づいて、これらのニューストピックに関連したコミュニティからの影響力のあるTwitterユーザーをRetweetRankとMentionRankの2つのタイプから発見することを提案します。

次にTF-IDFを用いたユーザの抽出や推薦についての研究についていくつかまとめました
どの研究も，利用者の特徴と類似した人物を推薦している方式であり，何か専門分野を特徴として抽出る手法は見かけませんでした

・日本十進分類法を用いた類似読者発見手法
日本十進分類法 (NDC) に基づいてユーザの読書傾向からツリー状のユーザプロファイルを作成する．
そして，ユーザ同士のプロファイルを比較することにより，読書傾向の類似したユーザを発見する．

・マイクロブログにおける対話ネットワークと投稿内容を併用したユーザ推薦に関する一考察
Twitter上において，ユーザ間の対話関係を表すグラフ構造を用いた手法と，
発言内容の類似度を併用した手法の2種類を提案し，精度を比較した

・Random Forestを用いた類似レビュワーの推薦手法の検討
ユーザ自身もレビューを書いていることを前提とし，ユーザと類似したレビュワーを推薦sる
両レビュー群に出現する単語のTF1-IDF値，文章の長さ文字種の割合を主にRandomForestを用いて類似性を図る

・Web閲覧履歴に表れる単語の連想関係を考慮した情報推薦のためのユーザモデルの作成
本研究では，従来の単語に対する興味の度合いだけでなく，
単語間の連想関係にも着目し，ユーザモデルを生成する
ユーザモデルを作成することでユーザに対して推薦する情報をより有益にする
この研究ではユーザの嗜好に合わせた情報推薦を行うためにユーザモデルを作成する",1482142501.000002,2016-12-19 19:15:01.000002
shimizu,"2016/12/16 作業報告
・卒論の執筆
　・要旨部分を追記
　・概要部分を追記
　・提示単語の選出方法が提案方式よりなので3章に移動
　・提案方式の図の追加
　・例文の提示機能を明記
・プログラムの修正
　・文章を格納するデータベースを追加",1481883861.00001,2016-12-16 19:24:21.000010
tsukiji,"2016/12/16
昨日の奴をもう一度まとめてみました
卒研でやりたいことだけをここに書いておきます。
-----------------------------------------------
卒論の成果にしたい点
「コンテンツ情報から人物の専門分野に関する特徴抽出」ができたといえるように行う

・作成者の特徴単語抽出
概要図に表記，提案手法に表記．実装も済んでいる
根拠を示す実験を行う必要があり
TF-IDFとどのように比較して根拠を得るのかを考える必要がある
根拠をどうするのか
TF-IDFと比較するにあたり，どのような比較を行うことでうまくいったと考察すべきか
うまくいったとはどういうことを指すのか
例)正解データを用意し，その正答率を評価する
抽出した上位n個の単語の専門分野と正解データの専門分野をくらべるとか

・作成者の専門分野抽出
概要図に表記，提案手法に表記
実装は行っていなく評価も同様行っていない
プログラミングとしての実装の目途はたっていない
特徴単語抽出において，正解データとの専門分野の正答率から有効性を示すために今回は手動で行う．
-------------------------------------------------------------------------
水曜のセミナーからスライドのTF-IDFの部分をもう少し修正しました
これはOnedriveにアップしておきます",1481882483.000009,2016-12-16 19:01:23.000009
otaki,"2016/12/16　作業報告
・学習画像収集
→菜箸300～400枚
・関連研究の位置づけを少し修正
・LMDB作成
→エラー等の調査
Traceback (most recent call last):
  File ""create_lmdb.py"", line 71, in &lt;module&gt;
    datum = make_datum(image, label_file_map[file])
  File ""create_lmdb.py"", line 21, in make_datum
    data=numpy.rollaxis(numpy.asarray(image), 2).tostring())
  File ""/usr/local/lib/python2.7/dist-packages/numpy/core/numeric.py"", line 1450, in rollaxis
    raise ValueError(msg % ('axis', axis, n))
ValueError: rollaxis: axis (2) must be &gt;=0 and &lt; 2",1481879741.000006,2016-12-16 18:15:41.000006
otaki,"2016/12/15　作業報告
・関連研究
→本研究の位置づけ的な図の作成
・LMDB
→既存の方法ではLMDB作成に限界があると考え新しい作成方法を少し試し中
今後メモ
・画像フォルダ参照ができていない、パスの問題？txtの内容を書き換えて試す。検索を行う",1481806652.000003,2016-12-15 21:57:32.000003
takahashim,"作業報告
築地君から借りたLinuxの入っているパソコンで、自分が作成したものを導入してしました。
しかし、phpmyadminのユーザーのルートを消してしまい、その後の復旧作業に手間をかけてしまっています。",1481805251.000002,2016-12-15 21:34:11.000002
kumada,"2016/12/14作業報告
・Elasticsearch動作確認
　インデックスの登録などできるようになりました。
　PDF用のプラグインなどをインストールする予定です
・これからの作業
　Milkode&amp;ElasticSearchをサーバーサイドに実装
　MilkodeはRuby、ElasticsearchはJavascriptもしくはPHPでの実装を考えています。",1481716471.000002,2016-12-14 20:54:31.000002
tsukiji,"2016/12/13
・今年指定されている卒研のフォーマットに修正
昨日、大滝君と清水君が作成した今年の卒論フォーマットをベースに自分の卒論を今年のフォーマットに全て修正しました。これで自分で作成した図表番号の不具合と見出し番号の不具合も解消しました。
・TF-IDFの説明を卒論に挿入
昨日作成したTF-IDFの説明とその図の一部を卒論の提案方式の一部に追加しました．文章は完全に反映していないですが，図は追加する場所に追加だけ行いました。",1481626681.000009,2016-12-13 19:58:01.000009
kumada,"2016/12/13 作業報告
・ElasticSearch
 　Windowsでインデックスの登録や基本的な動作を覚えている段階です。
 　PDFファイルは昨日西尾先生から受け取ったので検索できるか試してみます。
 　明日に向けてスライドと卒論を更新します。

 ・出ているエラー
　バージョンの関係だと思うのですが情報が少なく、
 　コマンドプロンプトからインデックスの登録やデータの追加ができていません
 　Kibanaというphpmyadminのような管理ツールのコンソール画面を使ってのみ
　登録ができています。

・明日に向けて
　スライドの図の作成
    スライドに作業や説明、卒論に書いてあることを書いてきます",1481617747.000006,2016-12-13 17:29:07.000006
takahashim,"作業報告　
・納富先生への説明文書の作成、

・築地君から借りたLinuxの入っているPCの環境設定
apache　phpmyadminを再インストール、
phpmyadminにデータベースの情報をインポートをすることはできました。
localhostにアクセスすることも出来ました。
　プロジェクトフォルダの設置
localhostの設定してある場所にプロジェクトフォルダを設置しようとしているが、
ファイル権限の影響でGUIでは設置できなかった。

こちらのパソコンでの環境を整えられたら、
マッキントッシュに設置できるように頑張りたいと思います。

学んだこと
人の手を煩わせないようにする",1481617045.000005,2016-12-13 17:17:25.000005
otaki,"2016/12/13　作業報告
・卒論の修正
→句読点やページ設定などの修正
・LMDB
→学習モデル用のLMDB作成時に確認されたエラーの解決。原因は破損ファイルが混入していたため
・関連研究
→卒論の章の関連研究の書き始めとスライドに本研究の位置づけとなるような図を作成し始めましたが、まだ定まっていないです。
・スライド（実験）
→実験データとして初級動画を一つ追加",1481615736.000002,2016-12-13 16:55:36.000002
shimizu,"2016/12/12 作業報告
・卒論の修正
　・実験1の手順や方法を細かく追記しました
・実験1のプログラムの実行
　・入力した文章に対して単語が検出されない場合があったため、問題を修正し次第再度行います",1481538769.000015,2016-12-12 19:32:49.000015
matsumoto,"2016/12/12作業報告
金曜日に行った成岡さん達との打ち合わせメモを読める形に直し、情報の追記を行いました。(まだメモの状態ですが一応OneDriveにアップしておきます)
wavファイルを生成するC言語プログラムを卒論へ反映する作業はまだ終わっていないため早めにやります。",1481537694.000013,2016-12-12 19:14:54.000013
tsukiji,"2016/12/12
金曜の打ち合わせからTF-IDFでどのような効果が得られるのかをそれぞれの方法に対して図と説明をしたスライドを作成しました。このスライドはonedriveにアップしておきます
また、この内容をもとに木曜の打ち合わせまでに反映させたいと思っています",1481536604.000012,2016-12-12 18:56:44.000012
takahashim,"作業報告
□納富先生へのKbookについてのお願いを説明
◆納富先生に伝えた内容
１、自分が会社訪問体験に関わっているシステムを卒業研究で作っていること
２、会社訪問体験に関わっているシステムをKBookからアクセスできるようにしてほしい
３、鷹野先生の研究室のサーバーに自分のシステムをアップロードしたものをリンクしてほしい

◆返答
１、URLが分かったら納富先生へのメール
２、返信としてKbookから送信される情報を載せたメールをいただける
３、会社訪問体験のページに貼り付けさせてもらうことになった

◆反省点
・説明時にパソコンを所持していたが、緊張しており、パソコンを見せながら説明ができなかった。
・テストページを作ってもらい、リンクを張らせてもらうことを忘れていた。
・説明資料を持っていく必要があった。

実験用サーバーで自分の作ったシステムを入れていました。グローバルIPのことについて懸念していなかったのは軽率なことだと反省しています。
実験方針はこれから卒論に書きます。
先生の説明用資料もこれから作ります。",1481534163.000011,2016-12-12 18:16:03.000011
otaki,"2016/12/12　作業報告
・卒論
→KBookで出ていたフォーマットに合わせてと文章の見直しで全体的に修正
・画像収集
→菜箸画像500枚収集と拡張子等修正",1481527037.00001,2016-12-12 16:17:17.000010
kumada,"2016/12/12作業報告
・cURL
　インストールするファイルを変えたら、前回出ていた下記のエラーが出ずに動作しました。
　curl:(1)""http""not supported or disabled in libcurl
・ElasticSearch
　ドキュメントの登録でエラーが出てます。
　　Windowsコマンドプロンプトからcurl -XPUTでインデックスにデータの登録際、エラーが発生
　　Curlでまだ問題が残っているのだと思います。。
    　Linuxでも同じエラーがでないか確認したいと思います。
　CentOS7.ISOダウンロードの時間が10時間超えているので残りは自宅でslackつけながら作業します。",1481524565.000003,2016-12-12 15:36:05.000003
tsukiji,"2016/12/09 作業報告
卒論にTF-IDFについて一部書き始めました。打ち合わせの内容を範囲した表現に(このidfがどのような効果をもたらすのか)修正したいと思います。あと卒研スライドも",1481285989.000013,2016-12-09 21:19:49.000013
matsumoto,"2016/12/09作業報告
androidから Math.sin(2 * Math.PI * i / (sampleRate / freqOfTone))の式を用いて、
wavファイルの生成を行いそれを再生するプログラムの作成をしました。
ただ今回作ったのがバイトを指定するものではなく周波数から作るものなので、来週中にバイトを直接指定し、音の生成を行うプログラムを作りたいと思います。",1481281896.000012,2016-12-09 20:11:36.000012
kumada,"2016/12/09作業報告
・スライド修正
　‐清水にクロスチェックを受けました。
　-水曜日に提案図がない、参考文献が関係のないものが含まれていると指摘を受けたので作成しています。
・土日の作業予定
　‐卒論の追記
　-ElasticSearch&amp;Milkodeの実装(プログラムから使えるように)",1481280645.000007,2016-12-09 19:50:45.000007
shimizu,"2016/12/09 作業報告
・卒論修正
　・単語予測の手順
　・実験2内容について
・実験1のプログラムをgithubにアップしました
testフォルダの中に入ってます",1481278256.000005,2016-12-09 19:10:56.000005
otaki,"2016/12/09　作業報告
・卒論
→LMDB作成に関して追記
・画像収集
→菜箸に関する画像を収集300枚ほど",1481277302.000004,2016-12-09 18:55:02.000004
otaki,"2016/12/08　作業報告
・スライドの修正
→実験と実装が一緒くたになっていたのでそれぞれ分けて修正
→何枚かスライド等の参照先が間違っていたので修正
→誤字、脱字等の修正
・学習画像の収集",1481185951.000002,2016-12-08 17:32:31.000002
tsukiji,"2016/12/07 作業報告
セミナー
明日のための卒論の修正
直した部分の説明は明日の打ち合わせの冒頭に伝えます。
tfidfについてまだ卒論には反映できていないです",1481110604.000002,2016-12-07 20:36:44.000002
tsukiji,"2016/12/06 作業報告
昨日まで作成していたidfを算出するプログラムを作成しましたが、微妙に式が違った事と値が一辺倒だったので、
tf-idfを算出するプログラムを更に作成しました(まだ作っただけなので俺でしか扱えないような状態ですが)
どのように行ったのか式とその結果を取り合えずスライドに反映して明日のセミナーで見えられるようにします",1481020775.000012,2016-12-06 19:39:35.000012
shimizu,"2016/12/06 作業報告
・卒論の修正
　・相関ルールの例に右辺が複数単語の場合を追加
　・単語予測の手順を追加（今の方法での追記）
・スライドの修正
　・卒論に追加した内容と同様の内容
　・今の方法の改善点を追記
・新しい100件のレシピから相関ルールを抽出
　・今回の100件はレシピの種類ごとに10件ずつ取得
　・データベースの整頓（ついで）",1481019724.000009,2016-12-06 19:22:04.000009
kumada,"2016/12/06 作業報告
・卒論の執筆
　OneDriveの12.6にアップしました。更新内容は緑文字
　実装の項目に[elasticsearch][Apache solr][milkode]を記述
　
・Elasticsearchのプラグインインストール+a
　[kuromoji]…日本語対応のためのプラグイン
　[kibana]........ログデータの可視化ツール
    curl................windows上でcurlコマンドを使用するために導入
 　

・Elasticsearchの利用方法について調査
　スキーマレスについては下記の記事を参照
　<https://medium.com/hello-elasticsearch/elasticsearch-a52fd3ac783e#.yyl01n580>
　使い方については下記の記事を参照
    <http://qiita.com/s_nakamura/items/f21b0fd3441372c48012>

    上記URLの使い方[indexを作成]で
 　curl -XPUT '<http://localhost:9200/test/>'をコマンドラインから実行
 　curl:(1)""http""not supported or disabled in libcurlというエラーが出てます。

　Indices ,Types ,Documents ,Fieldsの単語の理解に苦しんでいたので
    現在、スキーマレスの方法の記事について理解できていません。

・プログラムの実装状況
　[実装済み]
 　WEB入力フォームから文章を入力(試験的に作ったものです)、
 　PHPサーバサイドでMecabを利用した形態素解析と出力結果のDB格納
　[未実装]
　Milkodeとの連携.....連携してないだけでMilkode付属のWEBブラウザから
　手持ちのソースコードを検索できます。
    Elasticsearchとの連携.....使い方が分かっていないです。
・帰宅後の作業
 　Elasticsearch-php を発見したのでこれを使って動作できないか試してみます。
　<https://www.elastic.co/guide/en/elasticsearch/client/php-api/current/index.html>",1481016739.000003,2016-12-06 18:32:19.000003
otaki,"2016/12/06　作業報告
・学習画像を追加収集
・卒論の執筆
→LMDB作成の方法を途中まで執筆
・スライドの同期
→提案方式や実験等卒論と同期",1481016048.000002,2016-12-06 18:20:48.000002
t.kasai,"2016/12/05
・卒研プログラムのgit関連の操作をする部分が動作確認しづらくなってきたためテストを追加&amp;リファクタリング",1480948488.000007,2016-12-05 23:34:48.000007
tsukiji,"2016/12/05 作業報告
idfを算出するプログラムの作成
　金曜で作成した個人内でのidf(Aさんが作成したスライド全てを総数とした時のある単語のidf値)を算出するプログラムの他に、
水曜のセミナーで話した、人物毎に出現した単語をまとめた物を総数としてAさんのある単語のidfを算出するプログラムを作成しました。(この計算方法だと、総数は実験データで集めた人数になります。)


計算の値が適しているのか、そもそも対象データがしっかりカウントできているかぱっと見では不明なので、チェックしていきます。
チェック方法：excelでいくつか計算方法にあわせたもので計算して、結果の値がはたして現実的にあり得るかを比較する。プログラムの処理が冗長なので、ループ処理にスキップ機能を持たせて処理時間の向上を図る",1480939304.000006,2016-12-05 21:01:44.000006
shimizu,"2016/12/05 作業報告
・卒論の修正
　・実験目的の文章を一般的な表現に修正
　・予測単語の生成の手順の図を追加
　・比較する単語検出基準を箇条書きに修正
　・相関ルールを抽出するレシピ種類の一覧を追加
・使用する相関ルールの判別のため新しくレシピを100件取得
　・今回は料理の種類ごとに10件ずつ収集",1480937231.000005,2016-12-05 20:27:11.000005
otaki,"2016/12/05　作業報告
・金曜日に指摘された点の卒論の修正
→管理者のみが行う必要がある等の追記
→実験結果に対する個人の見解の追記
→キーフレームと動作の関連付け
・Caffeの学習モデルを動かすために
→原因の究明、現状問題点と考える部分をWorldにまとめてあります",1480936649.000003,2016-12-05 20:17:29.000003
matsumoto,"2016/12/05 作業報告
･金曜日に記入し忘れていた卒論のRStudioに関する部分の追記を行いました。
･R内で複数データのDTWを算出し同時出力しました。
今後はDTWのランキングとディープラーニングの調査を重点的に行なっていきます。",1480932376.000002,2016-12-05 19:06:16.000002
tsukiji,"2016/12/02 作業報告
IDFのプログラムを一つ目作りました(範囲を個人にした場合のIDF)
jsonファイルに出力されます
ただ、個人の範囲でのIDFを出すのに処理時間が1,2分かかるので全体の範囲で行うIDFは動作や取得範囲に工夫する必要があります",1480680437.000018,2016-12-02 21:07:17.000018
kumada,"2016/012/02作業報告
・調査
問題文などを検索するためElasticSearchとSolrの利用方法を調べていました。
Solr for Windowsをインストールしました。
・卒論の修正
「4．実装　4.3データベース設計」の項目に作成したテーブルを追記しました。",1480676692.000017,2016-12-02 20:04:52.000017
shimizu,"2016/12/02 作業報告
・卒論の修正
単語予測の処理手順について追記
図の追加はまだです
・実験１のプログラムの作成
文章全体、単語区切り、文区切りの３パターンのプログラムを作りました
相関ルールの一部の場合、包括している場合のプログラムはまだです",1480674303.000016,2016-12-02 19:25:03.000016
t.kasai,"2016/12/02 作業報告
・卒論内のシステム実装概要の検討中となっている部分を具体的に記述
・卒研システムのプロファイラをプロジェクトに対して実行する部分の実装",1480674102.000015,2016-12-02 19:21:42.000015
matsumoto,"2016/12/02 作業報告
･DTWを使ったデータ間距離の算出
･卒論の修正及び追記
今後は打ち合わせ時に頂いたコメントを参考に正解データの作成の方に力を入れていきたいと思います。",1480672890.000014,2016-12-02 19:01:30.000014
otaki,"2016/12/02  作業報告
・卒論にプログラムと実験を反映
→フレーム分割のFFmpegに関して追記
→分割したフレームをカウントするプログラムに関して追記
・コスト判定プログラムの調整
→学習モデルの判定結果をカウントするプログラム",1480671088.000013,2016-12-02 18:31:28.000013
