User,text,time
daiju.haga-1521042,:pray:,1491967905.056493,2017-04-12 12:31:45.056493
satotoshiki,こんにちは,1491967902.05612,2017-04-12 12:31:42.056120
urano_ryoya,よろしくお願いします :bow:,1491967899.055936,2017-04-12 12:31:39.055936
kurihara,:innocent:,1491967899.055848,2017-04-12 12:31:39.055848
ishikawa,"<#C0J8KM6KF|general> は告知用なので、 <#C0J8Q0DK9|chat> を使いましょう :laughing: 
よろしくお願いします～",1491967894.05549,2017-04-12 12:31:34.055490
tsukiji,:kodakku4:,1491967887.054968,2017-04-12 12:31:27.054968
hisatsugu_1521038,よろしくお願いします,1491967883.05449,2017-04-12 12:31:23.054490
takano,３年生のみなさんこんにちは。,1491967881.054289,2017-04-12 12:31:21.054289
shigetatomoki,こんにちは,1491967869.053191,2017-04-12 12:31:09.053191
hisatsugu_1521038,<@U4Y3V5NKX|hisatsugu_1521038> has joined the channel,1491966852.96915,2017-04-12 12:14:12.969150
daiju.haga-1521042,<@U4XUM59NX|daiju.haga-1521042> has joined the channel,1491966809.965735,2017-04-12 12:13:29.965735
satotoshiki,<@U4Y2BNA2Y|satotoshiki> has joined the channel,1491966767.962433,2017-04-12 12:12:47.962433
shigetatomoki,<@U4YM85G94|shigetatomoki> has joined the channel,1491966712.957943,2017-04-12 12:11:52.957943
urano_ryoya,<@U4Y2B9X28|urano_ryoya> has joined the channel,1491966650.95288,2017-04-12 12:10:50.952880
sebastian,<@U4YM7U10E|sebastian> has joined the channel,1491966645.952561,2017-04-12 12:10:45.952561
shohei516,また、それ以外のところでもダイヤが乱れているとの事です。,1491778431.671808,2017-04-10 07:53:51.671808
shohei516,現在、小田急線が人身事故の影響で 相模大野~相武台前の間で運転見合わせになってます。,1491778405.67078,2017-04-10 07:53:25.670780
shohei516,おはようございます。,1491778357.668848,2017-04-10 07:52:37.668848
kurihara," set up a reminder to “残留届が切れました” in this channel at 8AM Thursday, April 20, Japan Standard Time.",1491543774.342131,2017-04-07 14:42:54.342131
ishikawa,なんかいつの間にか使ってる単語がちらほらある,1491541278.146437,2017-04-07 14:01:18.146437
t.kasai,こう、はたから見ると意味わからないですよねー,1491540552.091532,2017-04-07 13:49:12.091532
ishikawa,<http://qiita.com/t_nakayama0714/items/478a8ed3a9ae143ad854>,1491540247.069302,2017-04-07 13:44:07.069302
tsukiji,<@U106Y1J7N> 見れた！ありがとー,1491447139.441232,2017-04-06 11:52:19.441232
kurihara,<@U0JAEV08K> SlackのDM開くと梅谷くんの名前わかります,1491446514.384967,2017-04-06 11:41:54.384967
ko-hei,自分は出していません,1491373225.156704,2017-04-05 15:20:25.156704
takano,ありがとう。学生の立替はなしでよいね。,1491370957.94762,2017-04-05 14:42:37.947620
ko-hei,あと自分が使用した分のレシートは全て先生に提出しました,1491370806.935012,2017-04-05 14:40:06.935012
ko-hei,了解です。,1491370716.92772,2017-04-05 14:38:36.927720
takano,<@U12475CJC> そのまま辻先生にお返しください。,1491370705.926938,2017-04-05 14:38:25.926938
ko-hei,そのまま返そうと思っています、使用してはいません,1491370688.925507,2017-04-05 14:38:08.925507
takano,そのまま辻先生に返せばよい感じですか？,1491370664.923677,2017-04-05 14:37:44.923677
ko-hei,QUOカードは僕が持ってます,1491370647.922346,2017-04-05 14:37:27.922346
tsukiji,初めに預かったのは上村君だった気がします,1491370632.920917,2017-04-05 14:37:12.920917
takano,ＱＵＯカードは、学生が持ったままの可能性ありますか。,1491370598.918282,2017-04-05 14:36:38.918282
tsukiji,ありがとうございます,1491370572.915885,2017-04-05 14:36:12.915885
takano,の領収証も回収しました。,1491370560.915008,2017-04-05 14:36:00.915008
tsukiji,"QUOカードをもらった気がします
使用したかは分からないですね…",1491370558.914881,2017-04-05 14:35:58.914881
takano,はま寿司：５１４０円、ドミノピザ３７２６円,1491370550.914381,2017-04-05 14:35:50.914381
takano,辻先生からはビール券だけですか。,1491370522.912097,2017-04-05 14:35:22.912097
tsukiji,はい,1491370509.910988,2017-04-05 14:35:09.910988
takano,ビール券は辻先生？,1491370505.910667,2017-04-05 14:35:05.910667
tsukiji,あ、ありがとうございます,1491370498.910112,2017-04-05 14:34:58.910112
tsukiji,"ビール券などは辻先生から頂いたのですが、金額としては把握してないです。
上村君に聞くか、レシートでのビール項目を調べる方が具体的にわかるかも知れません",1491370490.90943,2017-04-05 14:34:50.909430
takano,机の上にあった、３４１６円を回収しました。,1491370487.909167,2017-04-05 14:34:47.909167
takano,ビール券などもあるようなので、誰がいくらお金を出しているかもまとめておきたいのですが、できそうですか。,1491370403.90245,2017-04-05 14:33:23.902450
tsukiji,僕からは出していないので、鷹野先生からの20000円で以内に収まっています,1491370400.902206,2017-04-05 14:33:20.902206
tsukiji,僕の机の上に、レシートとお釣りが置いてあります,1491370359.898827,2017-04-05 14:32:39.898827
takano,という状況です。,1491370353.898306,2017-04-05 14:32:33.898306
takano,上村君から、５５００円おつりを鷹野に返してもらっている,1491370349.897976,2017-04-05 14:32:29.897976
takano,ほっともっと：４５００円、業務スーパー：８２９０円,1491370321.895592,2017-04-05 14:32:01.895592
takano,レシートは、私の手元にあるのが、,1491370249.889748,2017-04-05 14:30:49.889748
takano,がお金を出した人の額でしょうか。,1491370237.888748,2017-04-05 14:30:37.888748
takano,鷹野：２万円、辻先生：○円、築地：○円,1491370223.887431,2017-04-05 14:30:23.887431
takano,<@U0JAEV08K> <@U12475CJC> 火曜日の海外研修の打ち上げの精算をしたいのですが、,1491370200.884992,2017-04-05 14:30:00.884992
takano,<@U0J8PMAQJ> サーバの確認をどうもありがとう。,1491369556.833071,2017-04-05 14:19:16.833071
tsukiji,"あーやっぱりか…
ありがと、助かったよ",1491359984.041931,2017-04-05 11:39:44.041931
kurihara,<@U0JAEV08K> ラバーストラップがついてる鍵がおいてあります,1491359891.03345,2017-04-05 11:38:11.033450
tsukiji,あー誰か研究室にいるなら、僕の机に研究室の鍵があるか確認してほしい…( ´･ω･`),1491359576.004351,2017-04-05 11:32:56.004351
t.kasai,ただ解放しても特に接続が早くなったわけではないのでネットワークの問題かもしれません,1491275353.82081,2017-04-04 12:09:13.820810
t.kasai,少し調査した結果カーネルが90%以上のメモリを使用していたので解放しました,1491275320.818346,2017-04-04 12:08:40.818346
t.kasai,<@U0JACJLRJ> この件ですが、先程何も作業していない状態で自分のアカウント（kasai）と共有アカウント（takanolab）でログインできました（ただし妙に接続が遅いですが）,1491275244.812461,2017-04-04 12:07:24.812461
t.kasai,<https://kait-takanolab.slack.com/archives/C0J8KM6KF/p1491201816726042>,1491275173.806545,2017-04-04 12:06:13.806545
shohei516,おそらく、｢卒業研究未着手者懇談会｣と間違えました。,1491122762.301849,2017-04-02 17:46:02.301849
shohei516,了解しました。ありがとうございます。,1490957124.462007,2017-03-31 19:45:24.462007
t.kasai,学科履修説明会が終わったら、研究室にきてください,1490955623.235296,2017-03-31 19:20:23.235296
t.kasai,を参照しています。,1490955491.215054,2017-03-31 19:18:11.215054
t.kasai,<http://kw.kait.jp/kw/class/orientation.pdf>,1490955485.214147,2017-03-31 19:18:05.214147
t.kasai,卒業研究未着手者懇談会というのは、ありますが。,1490955467.211626,2017-03-31 19:17:47.211626
t.kasai,研究室懇親会というのが私にもよくわかりませんでした。,1490955437.206779,2017-03-31 19:17:17.206779
t.kasai,鷹野です。,1490955393.200186,2017-03-31 19:16:33.200186
t.kasai,カサイくんのあかうんとを借りています。,1490955383.198486,2017-03-31 19:16:23.198486
shohei516,5日は、ガイダンスの日程の午前中にある｢研究室懇親会｣の時間で集まる予定ですか?,1490944358.345646,2017-03-31 16:12:38.345646
t.kasai,（先生に対して質問がある人は適切な言葉遣いに直してもう一回聞いてみたら先生も答えやすくなるかもしれませんよ :laughing:）,1490933399.367672,2017-03-31 13:09:59.367672
t.kasai,（僕もですが）適切な人物に対しては適切な言葉遣いを心がけましょう！ :clap:,1490933243.35589,2017-03-31 13:07:23.355890
t.kasai,"ここは一応雑談用チャンネルなので強く言うつもりはないんですが…
メールと同じく Slack 上でも先生とのやりとりはもう少しきちんとした言葉遣いで行ったほうが、より適切なコミュニケーションができるようになると思います :+1:",1490933194.352256,2017-03-31 13:06:34.352256
shohei516,<@U0JACJLRJ> 5日に集まる時間帯って午前の懇親会のところですか?,1490920563.204805,2017-03-31 09:36:03.204805
kurihara,<@U0JACJLRJ> 報告用のチャンネルとかありますか？,1490753692.015391,2017-03-29 11:14:52.015391
matsuoka,わかりました。ありがとうございます。,1490268497.064912,2017-03-23 20:28:17.064912
t.kasai,"<@U107G430F> <@U107MMD8Q> GitHub の鷹野研究室チーム（？）への招待を送りました
GitHub のアカウントを作成したときに指定したメールアドレスのメールボックスを確認して招待を受けて下さい",1490264849.439211,2017-03-23 19:27:29.439211
ishikawa,分かりました。ありがとうございます。,1490261458.812407,2017-03-23 18:30:58.812407
takano,4/5と4/12は来てもらうように伝えたところです。,1490261438.808442,2017-03-23 18:30:38.808442
takano,<@U106UP90U> ないと思います。,1490261417.804148,2017-03-23 18:30:17.804148
ishikawa,<@U0JACJLRJ> 4年セミナーが水曜日の3、4限との事ですが、次回は3月29日（水）という感じでしょうか？,1490260963.723116,2017-03-23 18:22:43.723116
takano,<@U107MMD8Q> <@U107G430F> githubのアカウントを作ってもらえますか。,1490166054.228485,2017-03-22 16:00:54.228485
t.kasai,アカウント作成に「希望のアカウント名」「メールアドレス」「パスワード」が必要なのでこれらを知ることができれば本人がいなくても大丈夫です,1490150627.928603,2017-03-22 11:43:47.928603
takano,どうもありがとう。松岡さんと高橋さんのアカウント作成もお願いしておきたいのだけど、本人がいないとできないのだっけ。,1490149806.849512,2017-03-22 11:30:06.849512
t.kasai,現状僕が確認しているのはこの7人です,1490149288.80066,2017-03-22 11:21:28.800660
t.kasai,現状新4年生でアカウント作成されてるのは、星野、梅谷、石川、青木、栗原、上村、斉藤（誤字あったら申し訳ない）,1490149235.795469,2017-03-22 11:20:35.795469
t.kasai,"<@U10J4NGHH> 報告ありがとうございます :+1: 
大丈夫ですちゃんと数に含まれてます",1490148767.751189,2017-03-22 11:12:47.751189
shohei516,<@U0J8PMAQJ> 引継ぎのときに自分もアカウント作成しました。,1490148559.73134,2017-03-22 11:09:19.731340
t.kasai,<https://github.com/orgs/kait-takanolab/people>,1490145044.374261,2017-03-22 10:10:44.374261
t.kasai,一部の人のみです…7人ほど確認しています,1490145036.373532,2017-03-22 10:10:36.373532
takano,<@U0J8PMAQJ> そういえば3年生向けのgithubアカウントは作成してありますか？,1490135984.192544,2017-03-22 07:39:44.192544
takano,<@U0JAEV08K> <@U0J8PMAQJ> お願いしていた研究計画書を早めに忘れずに提出ください。,1490125655.746943,2017-03-22 04:47:35.746943
t.kasai,3年セミナーのときです,1490064814.745749,2017-03-21 11:53:34.745749
takano,この間の引継ぎのとき？,1490064693.734909,2017-03-21 11:51:33.734909
t.kasai,一部の３年生には説明したことがあります,1490060414.333323,2017-03-21 10:40:14.333323
takano,<@U0J8PMAQJ> githubについて3年生に説明してくれたことあったっけ？,1490060360.328396,2017-03-21 10:39:20.328396
takano,わかりました。ありがとう。,1489912627.717915,2017-03-19 17:37:07.717915
t.kasai,web 版と PC（スタンドアロン）版だと表示されます,1489912579.716796,2017-03-19 17:36:19.716796
takano,ipadのアプリ版を使用していますが、Postというのが表示されていないように見えます。Chrome?,1489912531.715378,2017-03-19 17:35:31.715378
t.kasai,メッセージを書くエリアの左側にある「＋」ボタンから「Post」でそれっぽくは書けます,1489912259.70817,2017-03-19 17:30:59.708170
takano,Slackは、箇条書きなど、文章を構造的に表示できる機能はあったっけ？,1489912119.704163,2017-03-19 17:28:39.704163
kurihara,<@U0JACJLRJ> 23日の方は大丈夫そうです。,1489745152.566005,2017-03-17 19:05:52.566005
t.kasai,そのころ僕は誰もチョコくれないから自作していた,1487061819.000021,2017-02-14 17:43:39.000021
takano,インドネシアに着きました。by こうへい,1487059411.000017,2017-02-14 17:03:31.000017
takahashim,<@U0JACJLRJ> メールマガジンの原稿の件について、尋ねた方が先ほど来ました。,1486614496.000015,2017-02-09 13:28:16.000015
t.kasai,"お口に合って良かったです
また機会があれば作りますね :blush:",1486567866.000013,2017-02-09 00:31:06.000013
takano,<@U0J8PMAQJ> 手羽先も最高でした。どうもありがとう。,1486567510.000011,2017-02-09 00:25:10.000011
takahashim,<@U0JACJLRJ> ないです。他にも飲みたい人がいるので、買ってきます,1486538879.000006,2017-02-08 16:27:59.000006
takano,ノンアルコールビールはありますか。,1486538359.000005,2017-02-08 16:19:19.000005
takahashim,4食のカツカレーって美味しいね,1486527837.000003,2017-02-08 13:23:57.000003
otaki,すいません、肩いたかったのが悪化したのでいくの遅れると思います。,1486522905.000002,2017-02-08 12:01:45.000002
shibamoto,<@U0J8PMAQJ> あの・・。先生が「帰ってこない・・・」と嘆き悲しんでいます。,1486021723.000009,2017-02-02 16:48:43.000009
otaki,"研究室買い物リスト
・きび砂糖
・スティックシュガー？
・ウエットティッシュ
・キッチンペーパー
・紅茶のポット？？
・珈琲豆",1486013728.000005,2017-02-02 14:35:28.000005
otaki,<http://sotsugyojiso.com/sp/univ_list/detail.php?cam_cd=17>　神奈川工科大学の卒業式日程に関して,1486006931.000002,2017-02-02 12:42:11.000002
takahashim,以前、3年生にWEB系のプログラム開発環境として、無料で使用できることもあり、Cloud9を誰かにお勧めしました。自分はクレジットカードの登録もせずに使用していたのですが、3年生が登録しようとしたときには、クレジットカードの登録が必須になったみたいです。理由はbot用など、悪用する人が多くなったためみたいです。一応調べたので、情報共有として。<http://qiita.com/YujiTsushima/items/514a8c990d79c3f300b3>,1485945966.000002,2017-02-01 19:46:06.000002
takahashim,thread機能テスト,1485406887.00002,2017-01-26 14:01:27.000020
takano,:wine_glass:,1485340393.000017,2017-01-25 19:33:13.000017
takano,どうもありがとう。,1485162486.00001,2017-01-23 18:08:06.000010
t.kasai,"<@U0JACJLRJ> 情報工学特別講義のレポートですが、レポートボックスに鷹野先生の名前が無いらしく、困った何人かの2年生が訪ねてきました
とりあえずまた明日来るように言っているのですがよろしいでしょうか",1485136521.000009,2017-01-23 10:55:21.000009
takahashim,紅茶がなくなりなした。,1485136494.000008,2017-01-23 10:54:54.000008
takahashim,6時頃に戻ります。,1484902263.000006,2017-01-20 17:51:03.000006
takahashim,外出中です。,1484902065.000005,2017-01-20 17:47:45.000005
slackbot,Reminder: 残留届けが切れました,1484870400.000004,2017-01-20 09:00:00.000004
t.kasai,:fire:  25日に一緒に餃子を作ってくれる人募集中です :fire:,1484818360.000003,2017-01-19 18:32:40.000003
matsumoto,卒研終わったらテニスしよう,1484721694.000002,2017-01-18 15:41:34.000002
tsukiji,<!channel>  今日の15時からK1-704号室でOBのドコモテクノロジーの講演会(どのような会社なのかの説明会？)があるそうなので，興味のある人はぜひ参加してください,1484021228.000002,2017-01-10 13:07:08.000002
t.kasai,"set up a reminder “残留届けが切れました” in this channel at 9am Friday, January 20th, Japan Standard Time.",1483695997.000002,2017-01-06 18:46:37.000002
t.kasai,あと、シャインマスカット餅なるものも買ってきたのでてきとうに取ってってください～,1483599721.000007,2017-01-05 16:02:01.000007
t.kasai,賞味期限が明日までなので明日中に食べきる感じでおねがいしまーす,1483599606.000004,2017-01-05 16:00:06.000004
t.kasai,冷蔵庫にお土産のバームクーヘンを入れておいたので明日来た人はてきとうに切り分けて食べてください～,1483599576.000003,2017-01-05 15:59:36.000003
kumada,"<@U0JACJLRJ> 試してみます
1.PHP上でelasticsearch起動
2.PHPからCurlコマンドでアクセス

今は２のプログラム作ってます。
elasticsearch起動していないとCurlできないので１作りました。",1482896653.000041,2016-12-28 12:44:13.000041
takano,<@U0JAJP59N> URLにクエリを埋め込んで呼び出せないの？,1482888249.000039,2016-12-28 10:24:09.000039
kumada,"<@U0JACJLRJ>: まだできるか確認してませんでした
これから取り掛かります。。",1482836587.000038,2016-12-27 20:03:07.000038
takano,<@U0JAJP59N>: まだやってないですか。,1482835233.000037,2016-12-27 19:40:33.000037
kumada,"<@U0JACJLRJ> PHP でプログラムを呼び出せばできると
思いますElastic search -PHPと呼ばれるものがあったので",1482833482.000035,2016-12-27 19:11:22.000035
takano,<@U0JAJP59N>: Elasticsearchは、入力フォームから検索できるの？,1482830477.000034,2016-12-27 18:21:17.000034
kumada,"<@U0JACJLRJ>:
書き直しました。
入力フォームでは
・問題文の選択と文章の表示
・質問文とエラーメッセージの入力フォーム
・検索エンジンでの結果の表示欄
・GoogleCustomSearchの埋め込み
を設けようと考えています。

入力フォームからは問題番号と質問文、エラーメッセージの内容を送信
サーバー側でElasticSearchとMilkodeを動かして結果を入力フォームに返せるように作成中

JavaOnlineCompilerからのエラーメッセージの自動収集機能、検索エンジンの切り替えは未実装で
これからElasticsearch、Milkode、GoogleCustomSearchに検索クエリに使うデータを組み合わせて検索
を行ってからどの検索エンジンにどのデータを使うかを決めていく予定です。

問題文は形態素解析をかけて出力された一部の単語を使うつもりです",1482828004.000029,2016-12-27 17:40:04.000029
takano,<@U0JAJP59N>: どんなふうにやるの？,1482827933.000028,2016-12-27 17:38:53.000028
kumada,<@U0JACJLRJ>: 質問文を入力するフォームだけ実装しています。,1482827903.000027,2016-12-27 17:38:23.000027
takano,<@U0JAJP59N>:  今はどんなふうに試しているの,1482827819.000026,2016-12-27 17:36:59.000026
kumada,すみません完成していないです,1482827691.000025,2016-12-27 17:34:51.000025
takano,<@U0JAJP59N> 検索インターフェースはどんな感じですか,1482827281.000024,2016-12-27 17:28:01.000024
kumada,"Java 講義の問題文を使っています
ソースコードも問題文に合わせた解答のを使ってます",1482826203.000021,2016-12-27 17:10:03.000021
takano,問題文とか。,1482825767.000019,2016-12-27 17:02:47.000019
takano,<@U0JAJP59N> 検索コンテンツはちゃんとしたもの使ってる？,1482825761.000018,2016-12-27 17:02:41.000018
kumada,<@U0JACJLRJ> 動いています,1482812113.000016,2016-12-27 13:15:13.000016
takano,<@U0JAJP59N> elastics eachは動いてたっけ。,1482799320.000014,2016-12-27 09:42:00.000014
takano,捉えようによっては、（世間でよくさわがれるような）問題が生じているようにみえなくもないので、考えて投稿しましょう。,1482378160.000008,2016-12-22 12:42:40.000008
matsumoto,飲んでる時に何かの流れで送りました,1482377307.000007,2016-12-22 12:28:27.000007
matsumoto,:kodakku1:,1482377290.000006,2016-12-22 12:28:10.000006
takano,電車で、このチャンネルを開いたのだけど、写真がめちゃ恥ずかしかった。,1482377029.000005,2016-12-22 12:23:49.000005
takano,26日に返します。,1482376999.000004,2016-12-22 12:23:19.000004
takano,今日、大滝くんに1300円を立替で払える人いますか。,1482376981.000002,2016-12-22 12:23:01.000002
takano,大滝くんが一括して立替ですか？,1482222733.000047,2016-12-20 17:32:13.000047
takano,大滝、松本待ち？,1482222684.000046,2016-12-20 17:31:24.000046
matsumoto,もどるー,1482222381.000045,2016-12-20 17:26:21.000045
otaki,肉の買い出しもう少し掛かります,1482221859.000044,2016-12-20 17:17:39.000044
takahashim,一つ買っちゃうね,1482218865.000043,2016-12-20 16:27:45.000043
takahashim,一つで足りる？,1482218795.000042,2016-12-20 16:26:35.000042
tsukiji,いいよ,1482218773.000041,2016-12-20 16:26:13.000041
takahashim,というか、このサイズしかない,1482218759.00004,2016-12-20 16:25:59.000040
otaki,了解、ありがとー,1482217291.000038,2016-12-20 16:01:31.000038
shimizu,8402円だった,1482216947.000037,2016-12-20 15:55:47.000037
shimizu,はーい,1482216451.000034,2016-12-20 15:47:31.000034
matsumoto,こんなやつでいいよ,1482216441.000033,2016-12-20 15:47:21.000033
shimizu,特になければ適当なのを買ってく,1482216418.000031,2016-12-20 15:46:58.000031
shimizu,どんな胡椒がいい？,1482216364.00003,2016-12-20 15:46:04.000030
matsumoto,胡椒ないー,1482216337.000029,2016-12-20 15:45:37.000029
shimizu,胡椒ってあったっけ？,1482216284.000028,2016-12-20 15:44:44.000028
shimizu,収まりそうな感じがしてきた,1482216008.000027,2016-12-20 15:40:08.000027
shimizu,三つ葉見つからない,1482215961.000026,2016-12-20 15:39:21.000026
shimizu,分からぬ,1482215682.000025,2016-12-20 15:34:42.000025
otaki,2万～2万5千円くらいに収まるかな？,1482215617.000024,2016-12-20 15:33:37.000024
otaki,ごめん、烏龍茶もこっちにあった,1482215327.000023,2016-12-20 15:28:47.000023
otaki,うん,1482215233.000022,2016-12-20 15:27:13.000022
otaki,それ以外お願いします。,1482215211.000021,2016-12-20 15:26:51.000021
shimizu,卵ってこっち？,1482215207.00002,2016-12-20 15:26:47.000020
otaki,こっちはお好み焼きとたこ焼きの粉、あとタコでコーラとジンジャーエールとCCレモンは確保できた,1482215202.000019,2016-12-20 15:26:42.000019
shimizu,へーい,1482214977.000017,2016-12-20 15:22:57.000017
otaki,そっちでお願いします,1482214964.000016,2016-12-20 15:22:44.000016
shimizu,割り箸は結局そっち？,1482214950.000015,2016-12-20 15:22:30.000015
otaki,そっちで,1482214910.000014,2016-12-20 15:21:50.000014
shimizu,お好み焼きソースはこっちで買う？,1482214884.000013,2016-12-20 15:21:24.000013
shimizu,ほむ,1482214816.000011,2016-12-20 15:20:16.000011
otaki,そうだね、半玉分で,1482214806.00001,2016-12-20 15:20:06.000010
shimizu,キャベツは半たまくらいでいいかな,1482214647.000009,2016-12-20 15:17:27.000009
matsumoto,"焼きたかったら2,3あるといいかもね",1482214520.000007,2016-12-20 15:15:20.000007
shimizu,キャベツどんくらいいるの？,1482214519.000006,2016-12-20 15:15:19.000006
shimizu,玉ねぎ１つでいい？,1482214490.000005,2016-12-20 15:14:50.000005
shimizu,御意,1482214441.000004,2016-12-20 15:14:01.000004
otaki,割り箸こっちになかったからお願いします,1482214418.000003,2016-12-20 15:13:38.000003
matsumoto,ごめんせっかくなら玉ねぎ買ってきてー,1482213967.000002,2016-12-20 15:06:07.000002
takano,私は甘辛よりも塩味が好みです。,1481939726.000013,2016-12-17 10:55:26.000013
takano,チキンとして、手羽先少々はどうでしょうか。他の料理との兼ね合いもあるので、少々が良いと思っています。,1481939707.000012,2016-12-17 10:55:07.000012
shimizu,"クックパッドですが、あるにはあるみたいです
<http://cookpad.com/recipe/2147332>",1481939631.00001,2016-12-17 10:53:51.000010
takano,手羽先は、ホットプレートで焼くの難しいかな。,1481937801.000009,2016-12-17 10:23:21.000009
takano,<@U0JAJP7CY> 茶碗蒸しづくりの件、よろしく。,1481937729.000008,2016-12-17 10:22:09.000008
takano,忘年会で、茶碗蒸しづくりを手伝える人！,1481885450.000006,2016-12-16 19:50:50.000006
takano,<@U0J8PMAQJ> <@U0JAEV08K> 今の件、よろしく。,1481870567.000005,2016-12-16 15:42:47.000005
takano,<@U0J8PMAQJ> ねえねえ,1481869547.000004,2016-12-16 15:25:47.000004
shimizu,分かりました,1481782611.000003,2016-12-15 15:16:51.000003
takano,<@U0JAHLWD7>: 昨日の3年生セミナーで、斎藤くんから、清水くんのお手伝いをしたいと聞きました。清水くんが不在だったので、斎藤くんにはPHPの本を勉強してもらいました。昨日の作業なども含めて、清水くんから斎藤くんへ何らかのコンタクトがあると良いので、ケアしてもらえますか。,1481768712.000002,2016-12-15 11:25:12.000002
takano,明日には予約してしまいたいと思うので、じゃらんのANAパックで見ておいてください。<http://www.jalan.net>,1481427148.00001,2016-12-11 12:32:28.000010
takano,ちょっと高くなりますが、道後温泉の徒歩圏内が良いなら：ホテル　パティオ・ドウゴ,1481427111.000009,2016-12-11 12:31:51.000009
takano,あと、じゃらんの航空券とのパックにあるものから選んでます。,1481426804.000008,2016-12-11 12:26:44.000008
takano,"<https://www.google.co.jp/maps/place/%E3%83%9B%E3%83%86%E3%83%AB%E4%B8%89%E7%95%AA%E7%94%BA/@33.8407786,132.7694221,16z/data=!4m8!1m2!2m1!1z44Ob44OG44Or!3m4!1s0x0:0x2a6bf3b341800dda!8m2!3d33.838583!4d132.7709556>",1481426671.000007,2016-12-11 12:24:31.000007
takano,場所と値段です。,1481426646.000006,2016-12-11 12:24:06.000006
takano,ホテル三番町か、アパホテルだろうか。値段からです。,1481426641.000005,2016-12-11 12:24:01.000005
kurihara,<@U0JACJLRJ> どうやってきめますか？,1481426444.000004,2016-12-11 12:20:44.000004
takano,<@U106Y1J7N> 愛媛のホテルを選ばないといけないですね。,1481424785.000003,2016-12-11 11:53:05.000003
kurihara,,1481085100.000002,2016-12-07 13:31:40.000002
matsumoto,<http://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q1491548129>,1480581117.000008,2016-12-01 17:31:57.000008
matsumoto,<http://www.slideshare.net/teramonagi/tokyor-rcpp-16709700>,1480579069.000006,2016-12-01 16:57:49.000006
otaki,<http://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q1494953474>,1480578819.000004,2016-12-01 16:53:39.000004
matsumoto,<http://japan.cnet.com/news/service/35088091/>,1480477919.000002,2016-11-30 12:51:59.000002
t.kasai,<@U0JAEV08K> 自分帰ってしまったので、戸締まりお願いします,1479984582.000081,2016-11-24 19:49:42.000081
t.kasai,わかりました,1479981088.00008,2016-11-24 18:51:28.000080
otaki,<@U0J8PMAQJ> 研究室今誰もいないので鍵閉めてます。田中研にいる築地くんが鍵持ってます。,1479980263.000079,2016-11-24 18:37:43.000079
kaiseiaoki,研究室に忘れたメガネふきを保管しておいてくれた方ありがとうございます、回収させてもらいました,1479808528.000078,2016-11-22 18:55:28.000078
ko-hei,<@U0JACJLRJ>: ありがとうございます！頑張ったかいがありました笑笑,1479780210.000077,2016-11-22 11:03:30.000077
takano,<@U12475CJC>: おめでとう！,1479779478.000076,2016-11-22 10:51:18.000076
tsukiji,<@U0JAEV08K|tsukiji> mentioned a file: <https://kait-takanolab.slack.com/files/otaki/F2Y3D43L4/dsc_0001.jpg|DSC_0001.JPG>.,1479264377.000071,2016-11-16 11:46:17.000071
tsukiji,<@U0JAEV08K|tsukiji> pinned <@U0JAJP7CY|otaki>’s Image <https://kait-takanolab.slack.com/files/otaki/F2Y3D43L4/dsc_0001.jpg|3ゼミ> to this channel.,1479264360.000069,2016-11-16 11:46:00.000069
otaki,な、なんと…,1479256699.000068,2016-11-16 09:38:19.000068
tsukiji,ヒェー,1479204979.000067,2016-11-15 19:16:19.000067
takahashim,雨降ってるので気をつけて,1479112301.000065,2016-11-14 17:31:41.000065
kurihara,では今から向かいます,1478751740.000064,2016-11-10 13:22:20.000064
takahashim,どうぞ。要旨もあるので是非,1478750423.000062,2016-11-10 13:00:23.000062
kurihara,過去の研究とか見たいんですけど、今研究室行っても大丈夫ですか？,1478750336.000061,2016-11-10 12:58:56.000061
takahashim,<@U0JACJLRJ> わかりました,1478501853.00006,2016-11-07 15:57:33.000060
takano,<@U0JT2EZDH> 抜かりなくお願いします。卒業できなくなるので。,1478500738.000059,2016-11-07 15:38:58.000059
takahashim,<@U0JACJLRJ> 単位をITパスポートで取得する件ですが、ITパスポートの合格証書発送日が11月9日（予定）です。発送されたら即単位を登録します。,1478486287.000058,2016-11-07 11:38:07.000058
takano,<@U0JAJP7CY> 最後までどうもありがとう。後ほどレシートを下さい。,1478476966.000056,2016-11-07 09:02:46.000056
tsukiji,足りなくなったら分解するよ,1478395084.000054,2016-11-06 10:18:04.000054
matsumoto,邪魔だったら分解しちゃっていいよ,1478394345.000053,2016-11-06 10:05:45.000053
matsumoto,あープレートか,1478394334.000052,2016-11-06 10:05:34.000052
takahashim,<@U0JAJ3J8P> これ、分解してもいい？かんせいさせるんだったら、はよ,1478394001.00005,2016-11-06 10:00:01.000050
otaki,<@U0JACJLRJ> こんな感じで良いでしょうか？,1478386755.000048,2016-11-06 07:59:15.000048
tsukiji,いいと思いまーす,1478226864.000044,2016-11-04 11:34:24.000044
takano,本日のスマフォ写真アップローダの元ネタです。参考にしてみてください。,1478057971.000036,2016-11-02 12:39:31.000036
